mktime,co2,temp,humidity

 sensirion,sensor_id=310BA co2=1694.880371,temp=27.432671,humidity=57.409668 946684801
 sensirion,sensor_id=310BA co2=1686.911133,temp=27.419319,humidity=56.201172 946684806
 sensirion,sensor_id=310BA co2=1689.017090,temp=27.491417,humidity=55.963135 946684812
 sensirion,sensor_id=310BA co2=1670.051758,temp=27.518120,humidity=55.355835 946684817
 sensirion,sensor_id=310BA co2=1671.604004,temp=27.504768,humidity=54.678345 946684822
 sensirion,sensor_id=310BA co2=1689.755859,temp=27.531471,humidity=55.189514 946684827
 sensirion,sensor_id=310BA co2=1699.348145,temp=27.475395,humidity=55.056763 946684832
 sensirion,sensor_id=310BA co2=1702.220703,temp=27.518120,humidity=54.759216 946684837
 1698257885, 635.193359, 26.511406, 51.918030
 1698257905, 650.797363, 26.524757, 51.884460
 1698257926, 646.212891, 26.524757, 51.824951
 1698257946, 646.078857, 26.511406, 51.881409
 1698257967, 643.498047, 26.482033, 52.000427
 1698257989, 643.729736, 26.524757, 51.982117
 1698258009, 644.369629, 26.538109, 51.863098
 1698258030, 645.940918, 26.511406, 51.808167
 1698258051, 646.207275, 26.524757, 51.968384
 1698258071, 646.516113, 26.567482, 51.817322
 1698258092, 647.129883, 26.636909, 51.693726
 1698258113, 646.995117, 26.524757, 51.908875
 1698258133, 645.252930, 26.610207, 51.821899
 1698258154, 646.000488, 26.652931, 51.623535
 1698258174, 644.999756, 26.636909, 51.560974
 1698258195, 645.576660, 26.682304, 51.542664
 1698258216, 646.169189, 26.652931, 51.478577
 1698258236, 645.701172, 26.738380, 51.284790
 1698258257, 647.007568, 26.767761, 51.373291
 1698258277, 646.991943, 26.781113, 51.229858
 1698258298, 645.760498, 26.767761, 51.298523
 1698258318, 646.481934, 26.797134, 51.194763
 1698258339, 646.282227, 26.767761, 51.261902
 1698258359, 647.859619, 26.781113, 51.229858
 1698258380, 647.905273, 26.711678, 51.350403
 1698258400, 644.719727, 26.711678, 51.437378
 1698258421, 643.626953, 26.738380, 51.380920
 1698258441, 645.526855, 26.652931, 51.490784
 1698258462, 644.351807, 26.698326, 51.519775
 1698258482, 643.646973, 26.623558, 51.669312
 1698258503, 644.260010, 26.623558, 51.559448
 1698258524, 644.206543, 26.610207, 51.519775
 1698258544, 642.604980, 26.610207, 51.579285
 1698258565, 643.863525, 26.580833, 51.794434
 1698258585, 643.676270, 26.511406, 51.907349
 1698258606, 642.327637, 26.567482, 51.876831
 1698258627, 643.423096, 26.554131, 51.780701
 1698258647, 645.344727, 26.554131, 51.829529
 1698258668, 641.431396, 26.596855, 51.712036
 1698258688, 640.627441, 26.610207, 51.715088
 1698258709, 637.960938, 26.682304, 51.579285
 1698258729, 642.356445, 26.554131, 51.660156
 1698258750, 640.208252, 26.610207, 51.666260
 1698258770, 640.007568, 26.580833, 51.794434
 1698258791, 640.969727, 26.623558, 51.655579
 1698258811, 642.120361, 26.623558, 51.679993
 1698258832, 644.164307, 26.623558, 51.643372
 1698258852, 641.477051, 26.623558, 51.596069
 1698258873, 641.431885, 26.567482, 51.829529
 1698258893, 640.675781, 26.567482, 51.853943
 1698258914, 640.495361, 26.596855, 51.652527
 1698258934, 640.329102, 26.580833, 51.696777
 1698258955, 641.219238, 26.580833, 51.771545
 1698258975, 642.059570, 26.567482, 51.770020
 1698258996, 642.413818, 26.567482, 51.770020
 1698259016, 640.935791, 26.580833, 51.710510
 1698259037, 636.676514, 26.567482, 51.783752
 1698259057, 636.937500, 26.524757, 51.884460
 1698259078, 634.909180, 26.567482, 51.684570
 1698259099, 633.589355, 26.511406, 51.930237
 1698259119, 634.120361, 26.567482, 51.890564
 1698259140, 634.051758, 26.498055, 51.977539
 1698259160, 629.557129, 26.524757, 51.931763
 1698259181, 633.212402, 26.538109, 51.908875
 1698259201, 637.730713, 26.538109, 51.863098
 1698259222, 639.639160, 26.524757, 51.799011
 1698259242, 638.612549, 26.511406, 51.918030
 1698259263, 638.858643, 26.538109, 51.885986
 1698259283, 639.620605, 26.498055, 51.927185
 1698259304, 639.201172, 26.538109, 51.885986
 1698259325, 636.285889, 26.524757, 51.884460
 1698259345, 637.576904, 26.482033, 51.916504
 1698259366, 633.435791, 26.468681, 51.962280
 1698259386, 633.269043, 26.498055, 52.026367
 1698259407, 631.667236, 26.567482, 51.939392
 1698259427, 633.599121, 26.498055, 51.904297
 1698259448, 629.789307, 26.538109, 51.934814
 1698259468, 625.425781, 26.524757, 51.847839
 1698259489, 634.762939, 26.468681, 52.035522
 1698259509, 631.014648, 26.468681, 52.082825
 1698259530, 632.827148, 26.524757, 52.053833
 1698259550, 633.458008, 26.498055, 52.040100
 1698259571, 631.692139, 26.511406, 52.040100
 1698259591, 634.838623, 26.498055, 52.040100
 1698259612, 633.289551, 26.511406, 51.966858
 1698259632, 631.842285, 26.580833, 51.867676
 1698259653, 633.939453, 26.554131, 51.995850
 1698259673, 630.655273, 26.538109, 51.922607
 1698259694, 633.260986, 26.567482, 51.783752
 1698259714, 634.432861, 26.596855, 51.834106
 1698259735, 632.508057, 26.538109, 51.899719
 1698259755, 632.600586, 26.567482, 51.829529
 1698259776, 633.120850, 26.596855, 51.785278
 1698259796, 633.988281, 26.580833, 51.808167
 1698259817, 630.069336, 26.596855, 51.870728
 1698259837, 644.697021, 26.524757, 51.921082
 1698259857, 644.624268, 26.567482, 51.866150
 1698259878, 635.338135, 26.524757, 51.835632
 1698259898, 634.422119, 26.567482, 51.876831
 1698259919, 630.208984, 26.538109, 51.922607
 1698259939, 628.384766, 26.567482, 51.927185
 1698259960, 635.778564, 26.567482, 51.866150
 1698259980, 636.895508, 26.524757, 52.018738
 1698260001, 635.987793, 26.524757, 52.005005
 1698260022, 638.102783, 26.468681, 52.142334
 1698260042, 634.825439, 26.482033, 52.133179
 1698260063, 634.586182, 26.441978, 52.163696
 1698260083, 638.025635, 26.498055, 52.169800
 1698260104, 638.021973, 26.498055, 52.076721
 1698260124, 637.500244, 26.482033, 52.082825
 1698260145, 634.384766, 26.468681, 52.142334
 1698260165, 634.650391, 26.455330, 52.224731
 1698260186, 634.938477, 26.468681, 52.227783
 1698260207, 636.449219, 26.482033, 52.206421
 1698260227, 637.188232, 26.425957, 52.186584
 1698260248, 638.048584, 26.511406, 52.223206
 1698260268, 637.883789, 26.524757, 52.018738
 1698260289, 637.347168, 26.498055, 52.085876
 1698260309, 633.836914, 26.468681, 52.215576
 1698260330, 637.798096, 26.399254, 52.243042
 1698260351, 636.277832, 26.369881, 52.476501
 1698260372, 633.364502, 26.369881, 52.388000
 1698260392, 634.549805, 26.369881, 52.398682
 1698260413, 632.347168, 26.383232, 52.456665
 1698260433, 634.543213, 26.327156, 52.539063
 1698260454, 634.345459, 26.300453, 52.680969
 1698260475, 634.808105, 26.343178, 52.575684
 1698260495, 632.814209, 26.327156, 52.481079
 1698260516, 633.228027, 26.271080, 52.676392
 1698260537, 634.672852, 26.257729, 52.639771
 1698260557, 635.281494, 26.271080, 52.687073
 1698260578, 637.851074, 26.327156, 52.616882
 1698260599, 638.982666, 26.300453, 52.714539
 1698260619, 639.423340, 26.228348, 52.735901
 1698260640, 637.782471, 26.313805, 52.659607
 1698260661, 638.908691, 26.257729, 52.731323
 1698260681, 637.421143, 26.214996, 52.847290
 1698260702, 636.848633, 26.185623, 52.955627
 1698260723, 635.669434, 26.244370, 52.841187
 1698260743, 641.367432, 26.244370, 52.786255
 1698260764, 643.979004, 26.201645, 52.969360
 1698260784, 643.684326, 26.129547, 53.025818
 1698260805, 640.855469, 26.172272, 53.021240
 1698260826, 643.490967, 26.145569, 53.117371
 1698260846, 641.939941, 26.084152, 53.189087
 1698260867, 641.727783, 26.084152, 53.266907
 1698260887, 640.277344, 26.028076, 53.358459
 1698260908, 639.811279, 26.014725, 53.381348
 1698260928, 638.081787, 26.084152, 53.390503
 1698260949, 642.188477, 26.070801, 53.355408
 1698260969, 643.504395, 26.084152, 53.254700
 1698260990, 646.752930, 26.158920, 53.131104
 1698261011, 651.852539, 26.116196, 53.179932
 1698261031, 649.603760, 26.129547, 53.227234
 1698261054, 649.742676, 26.084152, 53.289795
 1698261075, 654.287842, 26.057449, 53.363037
 1698261095, 647.888916, 26.001373, 53.465271
 1698261115, 639.393066, 26.014725, 53.492737
 1698261136, 642.712402, 26.116196, 53.359985
 1698261156, 642.765869, 26.158920, 53.231812
 1698261177, 644.622070, 26.172272, 53.120422
 1698261197, 650.389648, 26.129547, 53.250122
 1698261218, 649.679932, 26.214996, 53.060913
 1698261238, 654.019531, 26.201645, 53.070068
 1698261259, 651.577148, 26.145569, 53.184509
 1698261279, 650.872314, 26.100174, 53.326416
 1698261300, 652.393311, 26.100174, 53.326416
 1698261320, 649.502686, 26.158920, 53.231812
 1698261341, 650.689941, 26.185623, 53.147888
 1698261361, 653.167725, 26.158920, 53.231812
 1698261382, 655.482666, 26.084152, 53.309631
 1698261402, 659.872070, 26.100174, 53.392029
 1698261423, 660.330322, 26.158920, 53.231812
 1698261443, 646.730225, 26.185623, 53.225708
 1698261464, 650.117432, 26.228348, 53.106689
 1698261484, 652.639893, 26.145569, 53.298950
 1698261505, 649.886230, 26.172272, 53.222656
 1698261525, 650.947998, 26.201645, 53.080750
 1698261546, 653.579834, 26.201645, 53.149414
 1698261566, 651.015625, 26.172272, 53.202820
 1698261587, 652.934570, 26.185623, 53.202820
 1698261607, 653.026855, 26.185623, 53.102112
 1698261628, 652.157959, 26.214996, 53.161621
 1698261648, 653.726807, 26.244370, 53.099060
 1698261669, 652.770752, 26.244370, 53.088379
 1698261689, 653.888916, 26.201645, 53.305054
 1698261710, 651.503906, 26.214996, 53.184509
 1698261730, 652.849609, 26.244370, 53.131104
 1698261751, 653.961426, 26.185623, 53.190613
 1698261771, 654.374268, 26.185623, 53.190613
 1698261792, 653.073975, 26.158920, 53.208923
 1698261812, 653.819092, 26.172272, 53.335571
 1698261833, 647.963623, 26.145569, 53.387451
 1698261854, 648.633789, 26.116196, 53.417969
 1698261874, 649.367188, 26.084152, 53.514099
 1698261895, 646.308594, 26.158920, 53.433228
 1698261915, 648.932861, 26.129547, 53.474426
 1698261935, 647.929688, 26.201645, 53.294373
 1698261956, 654.781006, 26.172272, 53.280640
 1698261976, 650.391602, 26.129547, 53.419495
 1698261997, 637.559570, 26.158920, 53.355408
 1698262017, 638.366699, 26.214996, 53.263855
 1698262038, 638.460205, 26.214996, 53.263855
 1698262113, 643.592041, 26.412605, 52.865601
 1698262138, 645.952148, 26.441978, 52.700806
 1698262158, 647.907471, 26.468681, 52.740479
 1698262179, 650.170898, 26.468681, 52.659607
 1698262200, 649.767334, 26.412605, 52.719116
 1698262220, 651.701416, 26.399254, 52.828979
 1698262241, 652.496826, 26.343178, 52.937317
 1698262262, 652.102539, 26.399254, 52.774048
 1698262282, 653.115967, 26.468681, 52.749634
 1698262303, 654.337891, 26.399254, 52.828979
 1698262323, 650.100586, 26.383232, 52.984619
 1698262344, 651.609131, 26.399254, 52.897644
 1698262365, 649.519775, 26.399254, 52.874756
 1698262385, 654.787842, 26.412605, 52.865601
 1698262406, 659.627197, 26.356529, 52.947998
 1698262426, 656.771729, 26.313805, 53.053284
 1698262447, 657.039551, 26.327156, 53.088379
 1698262467, 656.236084, 26.327156, 53.001404
 1698262488, 653.081299, 26.383232, 52.996826
 1698262509, 658.635986, 26.343178, 53.047180
 1698262529, 657.218262, 26.327156, 53.065491
 1698262550, 663.205811, 26.313805, 53.076172
 1698262570, 665.060791, 26.313805, 53.131104
 1698262591, 661.972656, 26.300453, 53.117371
 1698262611, 657.691895, 26.399254, 52.909851
 1698262632, 663.171631, 26.327156, 53.079224
 1698262652, 661.904053, 26.356529, 52.980042
 1698262673, 661.397217, 26.343178, 53.024292
 1698262693, 659.788086, 26.383232, 52.961731
 1698262714, 660.503174, 26.412605, 52.932739
 1698262734, 656.956299, 26.425957, 52.868652
 1698262755, 658.459473, 26.455330, 52.928162
 1698262775, 658.082520, 26.356529, 53.048706
 1698262796, 659.297607, 26.343178, 53.070068
 1698262816, 661.211182, 26.356529, 53.002930
 1698262837, 663.247803, 26.271080, 53.204346
 1698262857, 662.917969, 26.300453, 53.277588
 1698262878, 661.250244, 26.327156, 53.144836
 1698262898, 660.661133, 26.284431, 53.138733
 1698262919, 664.715820, 26.313805, 53.176880
 1698262939, 664.285889, 26.271080, 53.282166
 1698262960, 661.486816, 26.284431, 53.227234
 1698262980, 660.572754, 26.284431, 53.373718
 1698263001, 660.728027, 26.271080, 53.327942
 1698263021, 665.511230, 26.271080, 53.327942
 1698263041, 666.316650, 26.300453, 53.244019
 1698263062, 668.012451, 26.284431, 53.318787
 1698263083, 666.293701, 26.300453, 53.253174
 1698263103, 666.130371, 26.313805, 53.198242
 1698263123, 665.156494, 26.369881, 53.071594
 1698263144, 664.638428, 26.343178, 53.057861
 1698263164, 662.420166, 26.399254, 53.021240
 1698263185, 661.821289, 26.356529, 53.070068
 1698263205, 661.295898, 26.399254, 53.042603
 1698263226, 663.172363, 26.343178, 53.115845
 1698263246, 659.964844, 26.425957, 53.024292
 1698263267, 659.245850, 26.343178, 53.034973
 1698263287, 659.301514, 26.343178, 53.070068
 1698263308, 660.727051, 26.383232, 53.131104
 1698263328, 664.920166, 26.383232, 53.085327
 1698263349, 662.924316, 26.412605, 52.989197
 1698263370, 660.851074, 26.399254, 52.955627
 1698263390, 661.988770, 26.356529, 53.117371
 1698263411, 660.406006, 26.343178, 53.135681
 1698263431, 660.545166, 26.399254, 53.033447
 1698263452, 663.265137, 26.383232, 52.973938
 1698263473, 663.061768, 26.356529, 53.117371
 1698263493, 662.717773, 26.343178, 53.080750
 1698263514, 662.174805, 26.300453, 53.186035
 1698263534, 663.000244, 26.327156, 53.021240
 1698263555, 663.377441, 26.356529, 53.060913
 1698263576, 662.547852, 26.327156, 53.065491
 1698263597, 661.134766, 26.369881, 53.062439
 1698263618, 663.153809, 26.356529, 53.060913
 1698263638, 662.643555, 26.356529, 53.070068
 1698263659, 657.811035, 26.399254, 52.998352
 1698263679, 654.964111, 26.399254, 52.998352
 1698263700, 655.725342, 26.313805, 53.131104
 1698263720, 651.793945, 26.327156, 53.112793
 1698263741, 655.060791, 26.284431, 53.149414
 1698263761, 658.418701, 26.343178, 53.181458
 1698263782, 660.649170, 26.313805, 53.153992
 1698263802, 661.908203, 26.284431, 53.184509
 1698263823, 659.615967, 26.271080, 53.190613
 1698263843, 655.299561, 26.244370, 53.335571
 1698263864, 655.083740, 26.284431, 53.250122
 1698263884, 654.328125, 26.257729, 53.213501
 1698263905, 659.067383, 26.214996, 53.376770
 1698263925, 651.808350, 26.185623, 53.437805
 1698263946, 656.295166, 26.201645, 53.373718
 1698263966, 653.236328, 26.201645, 53.363037
 1698263987, 660.973633, 26.214996, 53.410339
 1698264007, 661.035889, 26.228348, 53.399658
 1698264028, 656.161377, 26.214996, 53.369141
 1698264048, 653.944580, 26.271080, 53.327942
 1698264069, 655.400879, 26.284431, 53.172302
 1698264089, 658.760986, 26.244370, 53.189087
 1698264109, 657.525635, 26.214996, 53.230286
 1698264130, 657.786377, 26.201645, 53.271484
 1698264150, 657.198730, 26.158920, 53.410339
 1698264171, 656.486328, 26.228348, 53.332520
 1698264191, 656.874023, 26.214996, 53.330994
 1698264212, 660.731201, 26.214996, 53.308105
 1698264232, 657.750000, 26.201645, 53.271484
 1698264253, 660.865967, 26.172272, 53.381348
 1698264273, 656.702148, 26.185623, 53.395081
 1698264294, 656.373535, 26.185623, 53.395081
 1698264314, 654.881104, 26.185623, 53.326416
 1698264335, 655.192139, 26.185623, 53.395081
 1698264355, 654.951660, 26.172272, 53.392029
 1698264376, 656.384521, 26.172272, 53.469849
 1698264396, 657.563477, 26.145569, 53.410339
 1698264417, 659.463623, 26.172272, 53.381348
 1698264437, 658.130127, 26.185623, 53.282166
 1698264458, 662.040771, 26.158920, 53.332520
 1698264478, 663.226318, 26.158920, 53.479004
 1698264499, 661.783447, 26.129547, 53.440857
 1698264521, 662.125488, 26.158920, 53.433228
 1698264542, 662.721191, 26.214996, 53.218079
 1698264562, 659.410889, 26.244370, 53.222656
 1698264583, 657.966309, 26.228348, 53.186035
 1698264603, 658.499512, 26.244370, 53.131104
 1698264624, 660.300293, 26.172272, 53.314209
 1698264644, 655.336670, 26.201645, 53.236389
 1698264665, 662.886719, 26.214996, 53.184509
 1698264685, 663.598877, 26.172272, 53.280640
 1698264706, 661.839600, 26.100174, 53.346252
 1698264726, 660.009277, 26.201645, 53.271484
 1698264747, 662.807129, 26.201645, 53.172302
 1698264767, 661.850586, 26.201645, 53.204346
 1698264787, 661.242188, 26.116196, 53.395081
 1698264808, 661.342285, 26.158920, 53.277588
 1698264828, 660.243164, 26.185623, 53.314209
 1698264849, 662.214844, 26.100174, 53.358459
 1698264869, 661.076172, 26.145569, 53.309631
 1698264890, 660.901123, 26.145569, 53.240967
 1698264910, 658.301514, 26.145569, 53.364563
 1698264931, 658.394287, 26.084152, 53.422546
 1698264951, 659.942627, 26.129547, 53.363037
 1698264972, 658.092529, 26.116196, 53.372192
 1698264992, 655.691162, 26.116196, 53.440857
 1698265013, 658.854980, 26.145569, 53.285217
 1698265033, 657.703125, 26.084152, 53.479004
 1698265054, 658.912109, 26.044098, 53.518677
 1698265074, 657.325439, 26.057449, 53.442383
 1698265095, 654.324707, 26.070801, 53.433228
 1698265115, 654.938477, 26.057449, 53.532410
 1698265136, 656.635010, 26.028076, 53.538513
 1698265156, 656.527588, 25.985352, 53.643799
 1698265177, 657.763672, 26.057449, 53.578186
 1698265197, 660.945557, 26.028076, 53.538513
 1698265218, 659.775391, 26.044098, 53.451538
 1698265238, 660.656494, 26.014725, 53.625488
 1698265259, 661.412842, 26.028076, 53.582764
 1698265279, 659.306885, 26.057449, 53.465271
 1698265300, 659.433594, 26.014725, 53.424072
 1698265320, 654.397949, 26.084152, 53.231812
 1698265341, 649.979980, 26.158920, 53.166199
 1698265361, 651.780273, 26.057449, 53.227234
 1698265382, 651.793701, 26.057449, 53.340149
 1698265402, 649.871582, 26.100174, 53.268433
 1698265423, 653.065186, 26.116196, 53.193665
 1698265443, 647.428711, 26.116196, 53.236389
 1698265464, 644.885986, 26.100174, 53.291321
 1698265484, 649.179199, 26.070801, 53.253174
 1698265505, 645.084961, 26.100174, 53.257751
 1698265525, 647.802979, 26.014725, 53.424072
 1698265546, 648.947510, 26.084152, 53.266907
 1698265566, 647.933594, 26.057449, 53.308105
 1698265587, 647.287842, 26.028076, 53.414917
 1698265607, 648.967285, 26.001373, 53.367615
 1698265628, 644.148682, 26.001373, 53.422546
 1698265648, 644.966064, 26.044098, 53.271484
 1698265669, 648.784180, 25.945297, 53.482056
 1698265689, 644.911377, 25.886551, 53.504944
 1698265710, 643.435059, 25.873199, 53.593445
 1698265730, 643.371826, 25.859848, 53.637695
 1698265751, 645.012207, 25.830475, 53.733826
 1698265771, 642.773193, 25.817123, 53.765869
 1698265792, 642.549805, 25.859848, 53.669739
 1698265812, 635.989990, 25.830475, 53.564453
 1698265833, 638.690186, 25.787750, 53.881836
 1698265853, 638.201904, 25.774399, 53.959656
 1698265874, 639.986328, 25.817123, 53.785706
 1698265894, 644.615967, 25.761047, 53.877258
 1698265915, 644.235352, 25.747688, 53.889465
 1698265935, 642.171387, 25.817123, 53.720093
 1698265956, 645.210693, 25.774399, 53.825378
 1698265976, 647.096680, 25.774399, 53.858948
 1698265997, 646.649170, 25.774399, 53.802490
 1698266017, 648.398682, 25.803772, 53.717041
 1698266038, 650.050049, 25.747688, 53.889465
